;timestamp;high;low;open;close;volume
0;1193990100;17.069299697875977;17.069299697875977;17.069299697875977;17.069299697875977;3191.0
1;1194249300;;;;;
2;1194335700;;;;;
3;1194422100;;;;;
4;1194508500;;;;;
5;1194594900;;;;;
6;1194854100;;;;;
7;1194940500;14.600600242614746;14.600600242614746;14.600600242614746;14.600600242614746;2127.0
8;1195026900;;;;;
9;1195113300;;;;;
10;1195199700;;;;;
11;1195458900;14.467000007629395;14.467000007629395;14.467000007629395;14.467000007629395;425.0
12;1195545300;;;;;
13;1195631700;;;;;
14;1195718100;;;;;
15;1195804500;;;;;
16;1196063700;;;;;
17;1196150100;;;;;
18;1196236500;;;;;
19;1196322900;;;;;
20;1196409300;;;;;
21;1196668500;;;;;
22;1196754900;;;;;
23;1196841300;;;;;
24;1196927700;;;;;
25;1197014100;;;;;
26;1197273300;;;;;
27;1197359700;;;;;
28;1197446100;;;;;
29;1197532500;;;;;
30;1197618900;;;;;
31;1197878100;;;;;
32;1197964500;;;;;
33;1198050900;;;;;
34;1198137300;;;;;
35;1198223700;;;;;
36;1198742100;;;;;
37;1198828500;;;;;
38;1199260500;;;;;
39;1199346900;;;;;
40;1199433300;;;;;
41;1199692500;;;;;
42;1199778900;;;;;
43;1199865300;;;;;
44;1199951700;;;;;
45;1200038100;;;;;
46;1200297300;;;;;
47;1200383700;;;;;
48;1200470100;;;;;
49;1200556500;;;;;
50;1200642900;;;;;
51;1200902100;;;;;
52;1200988500;;;;;
53;1201074900;9.396220207214355;9.396220207214355;9.396220207214355;9.396220207214355;8723.0
54;1201161300;;;;;
55;1201247700;;;;;
56;1201506900;;;;;
57;1201593300;;;;;
58;1201679700;;;;;
59;1201766100;;;;;
60;1201852500;;;;;
61;1202111700;;;;;
62;1202198100;;;;;
63;1202284500;;;;;
64;1202370900;;;;;
65;1202457300;;;;;
66;1202716500;;;;;
67;1202802900;;;;;
68;1202889300;;;;;
69;1202975700;;;;;
70;1203062100;;;;;
71;1203321300;;;;;
72;1203407700;;;;;
73;1203494100;;;;;
74;1203580500;10.302499771118164;10.302499771118164;10.302499771118164;10.302499771118164;9574.0
75;1203666900;;;;;
76;1203926100;;;;;
77;1204012500;10.641799926757812;10.641799926757812;10.641799926757812;10.641799926757812;74461.0
78;1204098900;;;;;
79;1204185300;;;;;
80;1204271700;;;;;
81;1204530900;;;;;
82;1204617300;;;;;
83;1204703700;;;;;
84;1204790100;;;;;
85;1204876500;;;;;
86;1205135700;;;;;
87;1205222100;;;;;
88;1205308500;;;;;
89;1205394900;;;;;
90;1205481300;;;;;
91;1205740500;;;;;
92;1205826900;;;;;
93;1205913300;;;;;
94;1205999700;;;;;
95;1206431700;;;;;
96;1206518100;;;;;
97;1206604500;;;;;
98;1206690900;;;;;
99;1206946500;;;;;
100;1207032900;;;;;
101;1207119300;;;;;
102;1207205700;;;;;
103;1207292100;;;;;
104;1207551300;;;;;
105;1207637700;;;;;
106;1207724100;;;;;
107;1207810500;;;;;
108;1207896900;;;;;
109;1208156100;;;;;
110;1208242500;;;;;
111;1208328900;;;;;
112;1208415300;;;;;
113;1208501700;;;;;
114;1208760900;;;;;
115;1208847300;;;;;
116;1208933700;;;;;
117;1209020100;;;;;
118;1209106500;;;;;
119;1209365700;;;;;
120;1209452100;;;;;
121;1209538500;;;;;
122;1209711300;;;;;
123;1209970500;;;;;
124;1210056900;;;;;
125;1210143300;;;;;
126;1210229700;;;;;
127;1210316100;;;;;
128;1210661700;;;;;
129;1210748100;;;;;
130;1210834500;;;;;
131;1210920900;;;;;
132;1211180100;;;;;
133;1211266500;12.550200462341309;12.221199989318848;12.221199989318848;12.484399795532227;5000.0
134;1211352900;12.747599601745605;11.55370044708252;12.747599601745605;11.751199722290039;11914.0
135;1211525700;11.87339973449707;11.281100273132324;11.845199584960938;11.751199722290039;9361.0
136;1211784900;11.845199584960938;10.895700454711914;11.845199584960938;11.093099594116211;11701.0
137;1211871300;11.751199722290039;11.046099662780762;11.046099662780762;11.290499687194824;24466.0
138;1211957700;11.544300079345703;10.999099731445312;11.290499687194824;11.328100204467773;9786.0
139;1212044100;11.337499618530273;11.074299812316895;11.234100341796875;11.14009952545166;12233.0
140;1212130500;11.487899780273438;11.008500099182129;11.064900398254395;11.487899780273438;18296.0
141;1212389700;11.572500228881836;11.337499618530273;11.469099998474121;11.337499618530273;4680.0
142;1212476100;11.638299942016602;11.328100204467773;11.412699699401855;11.638299942016602;13084.0
